Work	speech_id	book	line	spkr	addr	string	lemma	is_voc_CLTK	eval_CLTK	what it should be	token_spacy	lemma_spacy	pos_spacy	case_spacy	eval_spacy
Iliad	28	1	505	Thetis	Zeus	τίμησόν	τιμάω	FALSE	true negative		τίμησόν	τιμάω	VERB		true negative
Iliad	28	1	505	Thetis	Zeus	μοι	ἐγώ	FALSE	true negative		μοι	ἐγώ	PRON	Dat	true negative
Iliad	28	1	505	Thetis	Zeus	υἱὸν	υἱός	FALSE	true negative		υἱὸν	υἱός	NOUN	Acc	true negative
Iliad	28	1	505	Thetis	Zeus	ὃς	ὅς	FALSE	true negative		ὃς	ὅς	PRON	Nom	true negative
Iliad	28	1	505	Thetis	Zeus	ὠκυμορώτατος	ὠκυμορός	FALSE	true negative		ὠκυμορώτατος	ὠκύμορος	ADJ	Nom	true negative
Iliad	28	1	505	Thetis	Zeus	ἄλλων	ἄλλος	FALSE	true negative		ἄλλων	ἄλλος	ADJ	Gen	true negative
Iliad	28	1	506	Thetis	Zeus	ἔπλετʼ	πλέω	FALSE	true negative		ἔπλετʼ	ἔπλετʼ	PUNCT		true negative
Iliad	28	1	506	Thetis	Zeus	ἀτάρ	ἀτάρ	FALSE	true negative		ἀτάρ	ἀτάρ	ADV		true negative
Iliad	28	1	506	Thetis	Zeus	μιν	μιν	FALSE	true negative		μιν	μιν	PRON	Acc	true negative
Iliad	28	1	506	Thetis	Zeus	νῦν	νῦν	FALSE	true negative		νῦν	νῦν	ADV		true negative
Iliad	28	1	506	Thetis	Zeus	γε	γε	FALSE	true negative		γε	γε	ADV		true negative
Iliad	28	1	506	Thetis	Zeus	ἄναξ	ἄναξ	FALSE	true negative		ἄναξ	ἄναξ	NOUN	Nom	true negative
Iliad	28	1	506	Thetis	Zeus	ἀνδρῶν	ἀνήρ	FALSE	true negative		ἀνδρῶν	ἀνήρ	NOUN	Gen	true negative
Iliad	28	1	506	Thetis	Zeus	Ἀγαμέμνων	Ἀγαμέμνων	FALSE	true negative		Ἀγαμέμνων	ἀγαμέμνων	NOUN	Nom	true negative
Iliad	28	1	507	Thetis	Zeus	ἠτίμησεν	ἀτιμέω	FALSE	true negative		ἠτίμησεν	ἀτιμάω	VERB		true negative
Iliad	28	1	507	Thetis	Zeus	ἑλὼν	αἱρέω	FALSE	true negative		ἑλὼν	αἱρέω	VERB	Nom	true negative
Iliad	28	1	507	Thetis	Zeus	γὰρ	γάρ	FALSE	true negative		γὰρ	γάρ	ADV		true negative
Iliad	28	1	507	Thetis	Zeus	ἔχει	ἔχω	FALSE	true negative		ἔχει	ἔχω	VERB		true negative
Iliad	28	1	507	Thetis	Zeus	γέρας	γέρας	FALSE	true negative		γέρας	γέρας	NOUN	Acc	true negative
Iliad	28	1	507	Thetis	Zeus	αὐτὸς	αὐτός	FALSE	true negative		αὐτὸς	αὐτός	ADJ	Nom	true negative
Iliad	28	1	507	Thetis	Zeus	ἀπούρας	ἄπουρα	FALSE	true negative		ἀπούρας	ἀπαυράω	VERB	Nom	true negative
Iliad	28	1	508	Thetis	Zeus	ἀλλὰ	ἀλλά	FALSE	true negative		ἀλλὰ	ἀλλά	CCONJ		true negative
Iliad	28	1	508	Thetis	Zeus	σύ	σύ	FALSE	true negative		σύ	σύ	PRON	Nom	true negative
Iliad	28	1	508	Thetis	Zeus	πέρ	πέρ	FALSE	true negative		πέρ	πέρ	PART		true negative
Iliad	28	1	508	Thetis	Zeus	μιν	μιν	FALSE	true negative		μιν	μιν	PRON	Acc	true negative
Iliad	28	1	508	Thetis	Zeus	τῖσον	τίνω	FALSE	true negative		τῖσον	τίνω	VERB		true negative
Iliad	28	1	508	Thetis	Zeus	Ὀλύμπιε	Ὀλύμπιος	TRUE	true positive		Ὀλύμπιε	ὀλύμπιος	ADJ	Voc	true positive
Iliad	28	1	508	Thetis	Zeus	μητίετα	μητίζω	FALSE	false negative		μητίετα	μητίετα	NOUN	Voc	true positive
Iliad	28	1	508	Thetis	Zeus	Ζεῦ	Ζεύς	TRUE	true positive		Ζεῦ	ζεύς	NOUN	Voc	true positive
Iliad	28	1	509	Thetis	Zeus	τόφρα	τόφρον	TRUE	false positive	no case	τόφρα	τόφρα	ADV		true negative
Iliad	28	1	509	Thetis	Zeus	δʼ	δʼ	FALSE	true negative		δʼ	δʼ	PUNCT		true negative
Iliad	28	1	509	Thetis	Zeus	ἐπὶ	ἐπί	FALSE	true negative		ἐπὶ	ἐπί	ADP		true negative
Iliad	28	1	509	Thetis	Zeus	Τρώεσσι	Τρώς	FALSE	true negative		Τρώεσσι	τρώς	NOUN	Dat	true negative
Iliad	28	1	509	Thetis	Zeus	τίθει	τίθημι	FALSE	true negative		τίθει	τίθημι	VERB		true negative
Iliad	28	1	509	Thetis	Zeus	κράτος	κράτος	FALSE	true negative		κράτος	κράτος	NOUN	Acc	true negative
Iliad	28	1	509	Thetis	Zeus	ὄφρʼ	ὄφρʼ	FALSE	true negative		ὄφρʼ	ὄφρʼ	PUNCT		true negative
Iliad	28	1	509	Thetis	Zeus	ἂν	ἄν	FALSE	true negative		ἂν	ἄν	PART		true negative
Iliad	28	1	509	Thetis	Zeus	Ἀχαιοὶ	Ἀχαιός	FALSE	true negative		Ἀχαιοὶ	ἀχαιός	ADJ	Nom	true negative
Iliad	28	1	510	Thetis	Zeus	υἱὸν	υἱός	FALSE	true negative		υἱὸν	υἱός	NOUN	Acc	true negative
Iliad	28	1	510	Thetis	Zeus	ἐμὸν	ἐμός	FALSE	true negative		ἐμὸν	ἐμός	ADJ	Acc	true negative
Iliad	28	1	510	Thetis	Zeus	τίσωσιν	τίνω	FALSE	true negative		τίσωσιν	τίνω	VERB		true negative
Iliad	28	1	510	Thetis	Zeus	ὀφέλλωσίν	ὀφέλλω	FALSE	true negative		ὀφέλλωσίν	ὀφέλλω	VERB		true negative
Iliad	28	1	510	Thetis	Zeus	τέ	τε	FALSE	true negative		τέ	τε	PART		true negative
Iliad	28	1	510	Thetis	Zeus	ἑ	οὗ	FALSE	true negative		ἑ	ἕ	PRON	Acc	true negative
Iliad	28	1	510	Thetis	Zeus	τιμῇ	τιμή	FALSE	true negative		τιμῇ	τιμή	NOUN	Dat	true negative
Iliad	29	1	514	Thetis	Zeus	νημερτὲς	νημερτός	FALSE	true negative		νημερτὲς	νημερτής	ADJ	Acc	true negative
Iliad	29	1	514	Thetis	Zeus	μὲν	μέν	FALSE	true negative		μὲν	μέν	ADV		true negative
Iliad	29	1	514	Thetis	Zeus	δή	δή	FALSE	true negative		δή	δή	ADV		true negative
Iliad	29	1	514	Thetis	Zeus	μοι	ἐγώ	FALSE	true negative		μοι	ἐγώ	PRON	Dat	true negative
Iliad	29	1	514	Thetis	Zeus	ὑπόσχεο	ὑπόσχω	FALSE	true negative		ὑπόσχεο	ὑπόσχεο	VERB		true negative
Iliad	29	1	514	Thetis	Zeus	καὶ	καί	FALSE	true negative		καὶ	καί	CCONJ		true negative
Iliad	29	1	514	Thetis	Zeus	κατάνευσον	κατανεύω	FALSE	true negative		κατάνευσον	κατάνευσον	VERB		true negative
Iliad	29	1	515	Thetis	Zeus	ἢ	ἤ	FALSE	true negative		ἢ	ἤ	CCONJ		true negative
Iliad	29	1	515	Thetis	Zeus	ἀπόειπʼ	ἀπολέγω	FALSE	true negative		ἀπόειπʼ	ἀπόειπʼ	SCONJ		true negative
Iliad	29	1	515	Thetis	Zeus	ἐπεὶ	ἐπεί	FALSE	true negative		ἐπεὶ	ἐπεί	SCONJ		true negative
Iliad	29	1	515	Thetis	Zeus	οὔ	οὐ	FALSE	true negative		οὔ	οὐ	ADV		true negative
Iliad	29	1	515	Thetis	Zeus	τοι	σύ	FALSE	true negative		τοι	σύ	PRON	Dat	true negative
Iliad	29	1	515	Thetis	Zeus	ἔπι	ἐπί	FALSE	true negative		ἔπι	ἐπί	ADP		true negative
Iliad	29	1	515	Thetis	Zeus	δέος	δέος	FALSE	true negative		δέος	δέος	NOUN	Nom	true negative
Iliad	29	1	515	Thetis	Zeus	ὄφρʼ	ὄφρʼ	FALSE	true negative		ὄφρʼ	ὄφρʼ	PUNCT		true negative
Iliad	29	1	515	Thetis	Zeus	ἐῢ	ἐγώ	FALSE	true negative		ἐῢ	εὖ	ADV		true negative
Iliad	29	1	515	Thetis	Zeus	εἰδέω	οἶδα	FALSE	true negative		εἰδέω	εἰίδω	VERB		true negative
Iliad	29	1	516	Thetis	Zeus	ὅσσον	ὅσος	FALSE	true negative		ὅσσον	ὅσος	ADJ	Acc	true negative
Iliad	29	1	516	Thetis	Zeus	ἐγὼ	ἐγώ	FALSE	true negative		ἐγὼ	ἐγώ	PRON	Nom	true negative
Iliad	29	1	516	Thetis	Zeus	μετὰ	μετά	FALSE	true negative		μετὰ	μετά	ADP		true negative
Iliad	29	1	516	Thetis	Zeus	πᾶσιν	πᾶς	FALSE	true negative		πᾶσιν	πᾶς	ADJ	Dat	true negative
Iliad	29	1	516	Thetis	Zeus	ἀτιμοτάτη	ἄτιμος	FALSE	true negative		ἀτιμοτάτη	ἀτιμός	ADJ	Nom	true negative
Iliad	29	1	516	Thetis	Zeus	θεός	θεός	FALSE	true negative		θεός	θεός	NOUN	Nom	true negative
Iliad	29	1	516	Thetis	Zeus	εἰμι	εἰμί	FALSE	true negative		εἰμι	εἰμί	AUX		true negative
Iliad	30	1	518	Zeus	Thetis	ἦ	ἦ	FALSE	true negative		ἦ	ἦ	ADV		true negative
Iliad	30	1	518	Zeus	Thetis	δὴ	δή	FALSE	true negative		δὴ	δή	PART		true negative
Iliad	30	1	518	Zeus	Thetis	λοίγια	λοίγιον	FALSE	true negative		λοίγια	λοίγιος	ADJ	Acc	true negative
Iliad	30	1	518	Zeus	Thetis	ἔργʼ	ἔργον	FALSE	true negative		ἔργʼ	ἔργʼ	PUNCT		true negative
Iliad	30	1	518	Zeus	Thetis	ὅ	ὅς	FALSE	true negative		ὅ	ὅς	PRON	Acc	true negative
Iliad	30	1	518	Zeus	Thetis	τέ	τε	FALSE	true negative		τέ	τε	PART		true negative
Iliad	30	1	518	Zeus	Thetis	μʼ	μʼ	FALSE	true negative		μʼ	μʼ	PUNCT		true negative
Iliad	30	1	518	Zeus	Thetis	ἐχθοδοπῆσαι	ἐχθοδοπέω	FALSE	true negative		ἐχθοδοπῆσαι	ἐχθοδοπέω	VERB		true negative
Iliad	30	1	518	Zeus	Thetis	ἐφήσεις	φημί	FALSE	true negative		ἐφήσεις	ἐφίημι	VERB		true negative
Iliad	30	1	519	Zeus	Thetis	Ἥρῃ	Ἥρα	FALSE	true negative		Ἥρῃ	ἥρα	PROPN	Nom	true negative
Iliad	30	1	519	Zeus	Thetis	ὅτʼ	ὅτʼ	FALSE	true negative		ὅτʼ	ὅτʼ	PUNCT		true negative
Iliad	30	1	519	Zeus	Thetis	ἄν	ἄν	FALSE	true negative		ἄν	ἄν	PART		true negative
Iliad	30	1	519	Zeus	Thetis	μʼ	μʼ	FALSE	true negative		μʼ	μʼ	PUNCT		true negative
Iliad	30	1	519	Zeus	Thetis	ἐρέθῃσιν	λέγω	FALSE	true negative		ἐρέθῃσιν	ἐρέθῃμι	VERB		true negative
Iliad	30	1	519	Zeus	Thetis	ὀνειδείοις	ὄνειδειον	FALSE	true negative		ὀνειδείοις	ὀνείδειος	ADJ	Dat	true negative
Iliad	30	1	519	Zeus	Thetis	ἐπέεσσιν	ἐπιέρχομαι	FALSE	true negative		ἐπέεσσιν	ἔπος	NOUN	Dat	true negative
Iliad	30	1	520	Zeus	Thetis	ἣ	ὁ	FALSE	true negative		ἣ	ὁ	PRON	Nom	true negative
Iliad	30	1	520	Zeus	Thetis	δὲ	δέ	FALSE	true negative		δὲ	δέ	ADV		true negative
Iliad	30	1	520	Zeus	Thetis	καὶ	καί	FALSE	true negative		καὶ	καί	ADV		true negative
Iliad	30	1	520	Zeus	Thetis	αὔτως	αὔτως	FALSE	true negative		αὔτως	αὔτως	ADV		true negative
Iliad	30	1	520	Zeus	Thetis	μʼ	μʼ	FALSE	true negative		μʼ	μʼ	PUNCT		true negative
Iliad	30	1	520	Zeus	Thetis	αἰεὶ	ἀεί	FALSE	true negative		αἰεὶ	ἀεί	ADV		true negative
Iliad	30	1	520	Zeus	Thetis	ἐν	ἐν	FALSE	true negative		ἐν	ἐν	ADP		true negative
Iliad	30	1	520	Zeus	Thetis	ἀθανάτοισι	ἀθάνατος	FALSE	true negative		ἀθανάτοισι	ἀθάνατος	ADJ	Dat	true negative
Iliad	30	1	520	Zeus	Thetis	θεοῖσι	θεός	FALSE	true negative		θεοῖσι	θεός	NOUN	Dat	true negative
Iliad	30	1	521	Zeus	Thetis	νεικεῖ	νεικέω	FALSE	true negative		νεικεῖ	νεικέω	VERB		true negative
Iliad	30	1	521	Zeus	Thetis	καί	καί	FALSE	true negative		καί	καί	CCONJ		true negative
Iliad	30	1	521	Zeus	Thetis	τέ	τε	FALSE	true negative		τέ	τε	PART		true negative
Iliad	30	1	521	Zeus	Thetis	μέ	ἐγώ	FALSE	true negative		μέ	ἐγώ	PRON	Acc	true negative
Iliad	30	1	521	Zeus	Thetis	φησι	φημί	FALSE	true negative		φησι	φημί	VERB		true negative
Iliad	30	1	521	Zeus	Thetis	μάχῃ	μάχη	FALSE	true negative		μάχῃ	μάχη	NOUN	Dat	true negative
Iliad	30	1	521	Zeus	Thetis	Τρώεσσιν	Τρώνσις	FALSE	true negative		Τρώεσσιν	τρώς	NOUN	Dat	true negative
Iliad	30	1	521	Zeus	Thetis	ἀρήγειν	ἀρήγω	FALSE	true negative		ἀρήγειν	ἀρήγω	VERB		true negative
Iliad	30	1	522	Zeus	Thetis	ἀλλὰ	ἀλλά	FALSE	true negative		ἀλλὰ	ἀλλά	CCONJ		true negative
Iliad	30	1	522	Zeus	Thetis	σὺ	σύ	FALSE	true negative		σὺ	σύ	PRON	Nom	true negative
Iliad	30	1	522	Zeus	Thetis	μὲν	μέν	FALSE	true negative		μὲν	μέν	ADV		true negative
Iliad	30	1	522	Zeus	Thetis	νῦν	νῦν	FALSE	true negative		νῦν	νῦν	ADV		true negative
Iliad	30	1	522	Zeus	Thetis	αὖτις	αὖθις	FALSE	true negative		αὖτις	αὖθις	ADV		true negative
Iliad	30	1	522	Zeus	Thetis	ἀπόστιχε	ἀποστίχω	FALSE	true negative		ἀπόστιχε	ἀποστείχω	VERB		true negative
Iliad	30	1	522	Zeus	Thetis	μή	μή	FALSE	true negative		μή	μή	SCONJ		true negative
Iliad	30	1	522	Zeus	Thetis	τι	τὶς	FALSE	true negative		τι	τίς	PRON	Acc	true negative
Iliad	30	1	522	Zeus	Thetis	νοήσῃ	νοέω	FALSE	true negative		νοήσῃ	νοέω	VERB		true negative
Iliad	30	1	523	Zeus	Thetis	Ἥρη	ὁράω	FALSE	true negative		Ἥρη	ἥρα	NOUN	Nom	true negative
Iliad	30	1	523	Zeus	Thetis	ἐμοὶ	ἐγώ	FALSE	true negative		ἐμοὶ	ἐγώ	PRON	Dat	true negative
Iliad	30	1	523	Zeus	Thetis	δέ	δέ	FALSE	true negative		δέ	δέ	ADV		true negative
Iliad	30	1	523	Zeus	Thetis	κε	ἄν	FALSE	true negative		κε	ἄν	PART		true negative
Iliad	30	1	523	Zeus	Thetis	ταῦτα	οὗτος	FALSE	true negative		ταῦτα	οὗτος	ADJ	Nom	true negative
Iliad	30	1	523	Zeus	Thetis	μελήσεται	μέλομαι	FALSE	true negative		μελήσεται	μέλω	VERB		true negative
Iliad	30	1	523	Zeus	Thetis	ὄφρα	ὄφρος	FALSE	true negative		ὄφρα	ὄφρα	SCONJ		true negative
Iliad	30	1	523	Zeus	Thetis	τελέσσω	τελέω	FALSE	true negative		τελέσσω	τελέω	VERB		true negative
Iliad	30	1	524	Zeus	Thetis	εἰ	εἰ	FALSE	true negative		εἰ	εἰ	SCONJ		true negative
Iliad	30	1	524	Zeus	Thetis	δʼ	δʼ	FALSE	true negative		δʼ	δʼ	PUNCT		true negative
Iliad	30	1	524	Zeus	Thetis	ἄγε	ἄγω	FALSE	true negative		ἄγε	ἄγε	ADV		true negative
Iliad	30	1	524	Zeus	Thetis	τοι	σύ	FALSE	true negative		τοι	σύ	PRON	Dat	true negative
Iliad	30	1	524	Zeus	Thetis	κεφαλῇ	κεφαλή	FALSE	true negative		κεφαλῇ	κεφαλή	NOUN	Dat	true negative
Iliad	30	1	524	Zeus	Thetis	κατανεύσομαι	κατανεύω	FALSE	true negative		κατανεύσομαι	κατανεύω	VERB		true negative
Iliad	30	1	524	Zeus	Thetis	ὄφρα	ὄφρος	FALSE	true negative		ὄφρα	ὄφρα	SCONJ		true negative
Iliad	30	1	524	Zeus	Thetis	πεποίθῃς	πείθω	FALSE	true negative		πεποίθῃς	πείθω	VERB		true negative
Iliad	30	1	525	Zeus	Thetis	τοῦτο	οὗτος	FALSE	true negative		τοῦτο	οὗτος	ADJ	Nom	true negative
Iliad	30	1	525	Zeus	Thetis	γὰρ	γάρ	FALSE	true negative		γὰρ	γάρ	ADV		true negative
Iliad	30	1	525	Zeus	Thetis	ἐξ	ἐκ	FALSE	true negative		ἐξ	ἐκ	ADP		true negative
Iliad	30	1	525	Zeus	Thetis	ἐμέθεν	μέθειμι	FALSE	true negative		ἐμέθεν	ἐγώ	PRON	Gen	true negative
Iliad	30	1	525	Zeus	Thetis	γε	γε	FALSE	true negative		γε	γε	ADV		true negative
Iliad	30	1	525	Zeus	Thetis	μετʼ	μετά	FALSE	true negative		μετʼ	μετʼ	ADV		true negative
Iliad	30	1	525	Zeus	Thetis	ἀθανάτοισι	ἀθάνατος	FALSE	true negative		ἀθανάτοισι	ἀθάνατος	ADJ	Dat	true negative
Iliad	30	1	525	Zeus	Thetis	μέγιστον	μέγας	FALSE	true negative		μέγιστον	μέγας	ADJ	Acc	true negative
Iliad	30	1	526	Zeus	Thetis	τέκμωρ	τέκμωρ	FALSE	true negative		τέκμωρ	τέκμωρ	NOUN	Acc	true negative
Iliad	30	1	526	Zeus	Thetis	οὐ	οὐ	FALSE	true negative		οὐ	οὐ	ADV		true negative
Iliad	30	1	526	Zeus	Thetis	γὰρ	γάρ	FALSE	true negative		γὰρ	γάρ	ADV		true negative
Iliad	30	1	526	Zeus	Thetis	ἐμὸν	ἐμός	FALSE	true negative		ἐμὸν	ἐμός	ADJ	Acc	true negative
Iliad	30	1	526	Zeus	Thetis	παλινάγρετον	παλινάγρετος	FALSE	true negative		παλινάγρετον	παλινάγρετος	ADJ	Nom	true negative
Iliad	30	1	526	Zeus	Thetis	οὐδʼ	οὐδʼ	FALSE	true negative		οὐδʼ	οὐδʼ	PUNCT		true negative
Iliad	30	1	526	Zeus	Thetis	ἀπατηλὸν	ἀπατηλός	FALSE	true negative		ἀπατηλὸν	ἀπατηλὸς	ADJ	Nom	true negative
Iliad	30	1	527	Zeus	Thetis	οὐδʼ	οὐδʼ	FALSE	true negative		οὐδʼ	οὐδʼ	PUNCT		true negative
Iliad	30	1	527	Zeus	Thetis	ἀτελεύτητον	ἀτελεύτης	FALSE	true negative		ἀτελεύτητον	ἀτελεύτητος	ADJ	Acc	true negative
Iliad	30	1	527	Zeus	Thetis	ὅ	ὅς	FALSE	true negative		ὅ	ὅς	PRON	Acc	true negative
Iliad	30	1	527	Zeus	Thetis	τί	τίς	FALSE	true negative		τί	τὶς	DET	Acc	true negative
Iliad	30	1	527	Zeus	Thetis	κεν	ἄν	FALSE	true negative		κεν	ἄν	ADV		true negative
Iliad	30	1	527	Zeus	Thetis	κεφαλῇ	κεφαλή	FALSE	true negative		κεφαλῇ	κεφαλή	NOUN	Dat	true negative
Iliad	30	1	527	Zeus	Thetis	κατανεύσω	κατανεύω	FALSE	true negative		κατανεύσω	κατανεύω	VERB		true negative
Iliad	31	1	540	Hera	Zeus	τίς	τίς	FALSE	true negative		τίς	τις	PRON	Nom	true negative
Iliad	31	1	540	Hera	Zeus	δʼ	δʼ	FALSE	true negative		δʼ	δʼ	PUNCT		true negative
Iliad	31	1	540	Hera	Zeus	αὖ	αὗ	FALSE	true negative		αὖ	αὖ	ADV		true negative
Iliad	31	1	540	Hera	Zeus	τοι	σύ	FALSE	true negative		τοι	σύ	PRON	Dat	true negative
Iliad	31	1	540	Hera	Zeus	δολομῆτα	δολομής	FALSE	false negative		δολομῆτα	δολομήτης	NOUN	Voc	true positive
Iliad	31	1	540	Hera	Zeus	θεῶν	θεός	FALSE	true negative		θεῶν	θεός	NOUN	Gen	true negative
Iliad	31	1	540	Hera	Zeus	συμφράσσατο	συμφράζω	FALSE	true negative		συμφράσσατο	συμφράζομαι	VERB		true negative
Iliad	31	1	540	Hera	Zeus	βουλάς	βουλή	FALSE	true negative		βουλάς	βουλή	NOUN	Acc	true negative
Iliad	31	1	541	Hera	Zeus	αἰεί	ἀεί	FALSE	true negative		αἰεί	ἀεί	ADV		true negative
Iliad	31	1	541	Hera	Zeus	τοι	σύ	FALSE	true negative		τοι	σύ	PRON	Dat	true negative
Iliad	31	1	541	Hera	Zeus	φίλον	φίλος	FALSE	true negative		φίλον	φίλος	ADJ	Nom	true negative
Iliad	31	1	541	Hera	Zeus	ἐστὶν	εἰμί	FALSE	true negative		ἐστὶν	εἰμί	AUX		true negative
Iliad	31	1	541	Hera	Zeus	ἐμεῦ	ἐγώ	FALSE	true negative		ἐμεῦ	ἐγώ	PRON	Gen	true negative
Iliad	31	1	541	Hera	Zeus	ἀπὸ	ἀπό	FALSE	true negative		ἀπὸ	ἀπό	ADP		true negative
Iliad	31	1	541	Hera	Zeus	νόσφιν	νόσφις	FALSE	true negative		νόσφιν	νόσφι	ADV		true negative
Iliad	31	1	541	Hera	Zeus	ἐόντα	εἰμί	FALSE	true negative		ἐόντα	εἰμί	AUX	Acc	true negative
Iliad	31	1	542	Hera	Zeus	κρυπτάδια	κρυπτάδιος	FALSE	true negative		κρυπτάδια	κρυπτάδιον	NOUN	Acc	true negative
Iliad	31	1	542	Hera	Zeus	φρονέοντα	φρονέω	FALSE	true negative		φρονέοντα	φρονέω	VERB	Acc	true negative
Iliad	31	1	542	Hera	Zeus	δικαζέμεν	δικάζω	FALSE	true negative		δικαζέμεν	δικαζέμεν	VERB		true negative
Iliad	31	1	542	Hera	Zeus	οὐδέ	οὐδέ	FALSE	true negative		οὐδέ	οὐδέ	CCONJ		true negative
Iliad	31	1	542	Hera	Zeus	τί	τίς	FALSE	true negative		τί	τίς	PRON	Acc	true negative
Iliad	31	1	542	Hera	Zeus	πώ	πώ	FALSE	true negative		πώ	πω	PART		true negative
Iliad	31	1	542	Hera	Zeus	μοι	ἐγώ	FALSE	true negative		μοι	ἐγώ	PRON	Dat	true negative
Iliad	31	1	543	Hera	Zeus	πρόφρων	πρόφρος	FALSE	true negative		πρόφρων	πρόφρων	ADJ	Nom	true negative
Iliad	31	1	543	Hera	Zeus	τέτληκας	τλάω	FALSE	true negative		τέτληκας	τλάω	VERB		true negative
Iliad	31	1	543	Hera	Zeus	εἰπεῖν	λέγω	FALSE	true negative		εἰπεῖν	λέγω	VERB		true negative
Iliad	31	1	543	Hera	Zeus	ἔπος	ἔπος	FALSE	true negative		ἔπος	ἔπος	NOUN	Acc	true negative
Iliad	31	1	543	Hera	Zeus	ὅττι	ὅστις	FALSE	true negative		ὅττι	ὅτι	SCONJ		true negative
Iliad	31	1	543	Hera	Zeus	νοήσῃς	νοέω	FALSE	true negative		νοήσῃς	νοέω	VERB		true negative
Iliad	32	1	545	Zeus	Hera	Ἥρη	εὕρα	FALSE	false negative		Ἥρη	ἥρα	NOUN	Voc	true positive
Iliad	32	1	545	Zeus	Hera	μὴ	μή	FALSE	true negative		μὴ	μή	ADV		true negative
Iliad	32	1	545	Zeus	Hera	δὴ	δή	FALSE	true negative		δὴ	δή	ADV		true negative
Iliad	32	1	545	Zeus	Hera	πάντας	πᾶς	FALSE	true negative		πάντας	πᾶς	DET	Acc	true negative
Iliad	32	1	545	Zeus	Hera	ἐμοὺς	ἐμός	FALSE	true negative		ἐμοὺς	ἐμός	ADJ	Acc	true negative
Iliad	32	1	545	Zeus	Hera	ἐπιέλπεο	ἐπιέλπω	FALSE	true negative		ἐπιέλπεο	ἐπέλπομαι	VERB		true negative
Iliad	32	1	545	Zeus	Hera	μύθους	μῦθος	FALSE	true negative		μύθους	μῦθος	NOUN	Acc	true negative
Iliad	32	1	546	Zeus	Hera	εἰδήσειν	οἶδα	FALSE	true negative		εἰδήσειν	οἶδα	VERB		true negative
Iliad	32	1	546	Zeus	Hera	χαλεποί	χαλεπός	FALSE	true negative		χαλεποί	χαλεπός	ADJ	Nom	true negative
Iliad	32	1	546	Zeus	Hera	τοι	σύ	FALSE	true negative		τοι	σύ	PRON	Dat	true negative
Iliad	32	1	546	Zeus	Hera	ἔσοντʼ	εἰμί	FALSE	true negative		ἔσοντʼ	ἔσοντʼ	PUNCT		true negative
Iliad	32	1	546	Zeus	Hera	ἀλόχῳ	ἄλοχος	FALSE	true negative		ἀλόχῳ	ἄλοχος	NOUN	Dat	true negative
Iliad	32	1	546	Zeus	Hera	περ	πέρ	FALSE	true negative		περ	πέρ	ADV		true negative
Iliad	32	1	546	Zeus	Hera	ἐούσῃ	εἰμί	FALSE	true negative		ἐούσῃ	εἰμί	AUX	Dat	true negative
Iliad	32	1	547	Zeus	Hera	ἀλλʼ	ἀλλʼ	FALSE	true negative		ἀλλʼ	ἀλλʼ	PUNCT		true negative
Iliad	32	1	547	Zeus	Hera	ὃν	ὅς	FALSE	true negative		ὃν	ὅς	PRON	Acc	true negative
Iliad	32	1	547	Zeus	Hera	μέν	μέν	FALSE	true negative		μέν	μέν	ADV		true negative
Iliad	32	1	547	Zeus	Hera	κʼ	κʼ	FALSE	true negative		κʼ	κʼ	PUNCT		true negative
Iliad	32	1	547	Zeus	Hera	ἐπιεικὲς	ἐπιεικής	FALSE	true negative		ἐπιεικὲς	ἐπιεικής	ADJ	Acc	true negative
Iliad	32	1	547	Zeus	Hera	ἀκουέμεν	ἀκούω	FALSE	true negative		ἀκουέμεν	ἀκούω	VERB		true negative
Iliad	32	1	547	Zeus	Hera	οὔ	οὐ	FALSE	true negative		οὔ	οὐ	ADV		true negative
Iliad	32	1	547	Zeus	Hera	τις	τὶς	FALSE	true negative		τις	τὶς	ADJ	Nom	true negative
Iliad	32	1	547	Zeus	Hera	ἔπειτα	ἔπειτα	FALSE	true negative		ἔπειτα	ἔπειτα	ADV		true negative
Iliad	32	1	548	Zeus	Hera	οὔτε	οὔτε	FALSE	true negative		οὔτε	οὔτε	CCONJ		true negative
Iliad	32	1	548	Zeus	Hera	θεῶν	θεός	FALSE	true negative		θεῶν	θεός	NOUN	Gen	true negative
Iliad	32	1	548	Zeus	Hera	πρότερος	πρότερος	FALSE	true negative		πρότερος	πρότερος	ADJ	Nom	true negative
Iliad	32	1	548	Zeus	Hera	τὸν	ὁ	FALSE	true negative		τὸν	ὁ	PRON	Acc	true negative
Iliad	32	1	548	Zeus	Hera	εἴσεται	εἴδω	FALSE	true negative		εἴσεται	οἶδα	VERB		true negative
Iliad	32	1	548	Zeus	Hera	οὔτʼ	οὔτʼ	FALSE	true negative		οὔτʼ	οὔτʼ	PUNCT		true negative
Iliad	32	1	548	Zeus	Hera	ἀνθρώπων	ἄνθρωπος	FALSE	true negative		ἀνθρώπων	ἄνθρωπος	NOUN	Gen	true negative
Iliad	32	1	549	Zeus	Hera	ὃν	ὅς	FALSE	true negative		ὃν	ὅς	PRON	Acc	true negative
Iliad	32	1	549	Zeus	Hera	δέ	δέ	FALSE	true negative		δέ	δέ	ADV		true negative
Iliad	32	1	549	Zeus	Hera	κʼ	κʼ	FALSE	true negative		κʼ	κʼ	PUNCT		true negative
