Work	speech_id	book	line	spkr	addr	string	lemma	is_voc_CLTK	eval_CLTK	what it should be	token_spacy	lemma_spacy	pos_spacy	case_spacy	eval_spacy
Posthomerica	4058	1	644	Achilles	Penthesilea	ἐν	ἐν	FALSE	true negative		ἐν	ἐν	ADP		true negative
Posthomerica	4058	1	644	Achilles	Penthesilea	κονίῃσι	κονία	FALSE	true negative		κονίῃσι	κονία	NOUN	Dat	true negative
Posthomerica	4058	1	644	Achilles	Penthesilea	κυνῶν	κύων	FALSE	true negative		κυνῶν	κύων	NOUN	Gen	true negative
Posthomerica	4058	1	644	Achilles	Penthesilea	βόσις	βόσις	FALSE	true negative		βόσις	βόσις	NOUN	Nom	true negative
Posthomerica	4058	1	644	Achilles	Penthesilea	ἠδʼ	ἠδʼ	FALSE	true negative		ἠδʼ	ἠδʼ	PUNCT		true negative
Posthomerica	4058	1	644	Achilles	Penthesilea	οἰωνῶν	οἰωνός	FALSE	true negative		οἰωνῶν	οἰωνός	NOUN	Gen	true negative
Posthomerica	4058	1	645	Achilles	Penthesilea	δειλαίη	δειλαῖος	FALSE	false negative		δειλαίη	δειλαῖος	ADJ	Nom	false negative
Posthomerica	4058	1	645	Achilles	Penthesilea	τίς	τίς	FALSE	true negative		τίς	τίς	PRON	Nom	true negative
Posthomerica	4058	1	645	Achilles	Penthesilea	γάρ	γάρ	FALSE	true negative		γάρ	γάρ	PART		true negative
Posthomerica	4058	1	645	Achilles	Penthesilea	σε	σύ	FALSE	true negative		σε	σύ	PRON	Acc	true negative
Posthomerica	4058	1	645	Achilles	Penthesilea	παρήπαφεν	παραπάφτω	FALSE	true negative		παρήπαφεν	παραπαφίσκω	VERB		true negative
Posthomerica	4058	1	645	Achilles	Penthesilea	ἀντίʼ	ἀντίʼ	FALSE	true negative		ἀντίʼ	ἀντίʼ	PUNCT		true negative
Posthomerica	4058	1	645	Achilles	Penthesilea	ἐμεῖο	ἐγώ	FALSE	true negative		ἐμεῖο	ἐγώ	PRON	Gen	true negative
Posthomerica	4058	1	646	Achilles	Penthesilea	ἐλθέμεν	ἔρχομαι	FALSE	true negative		ἐλθέμεν	ἔρχομαι	VERB		true negative
Posthomerica	4058	1	646	Achilles	Penthesilea	ἦ	ἦ	FALSE	true negative		ἦ	ἤ	CCONJ		true negative
Posthomerica	4058	1	646	Achilles	Penthesilea	που	πού	FALSE	true negative		που	πού	ADV		true negative
Posthomerica	4058	1	646	Achilles	Penthesilea	ἔφησθα	φημί	FALSE	true negative		ἔφησθα	φημί	VERB		true negative
Posthomerica	4058	1	646	Achilles	Penthesilea	μάχης	μάχη	FALSE	true negative		μάχης	μάχη	NOUN	Gen	true negative
Posthomerica	4058	1	646	Achilles	Penthesilea	ἄπο	ἄπο	FALSE	true negative		ἄπο	ἀπό	ADP		true negative
Posthomerica	4058	1	646	Achilles	Penthesilea	νοστήσασα	νοστέω	FALSE	true negative		νοστήσασα	νοστέω	VERB	Nom	true negative
Posthomerica	4058	1	647	Achilles	Penthesilea	οἰσέμεν	οἰσέω	FALSE	true negative		οἰσέμεν	φέρω	VERB		true negative
Posthomerica	4058	1	647	Achilles	Penthesilea	ἄσπετα	ἄσπε	FALSE	true negative		ἄσπετα	ἄσπετος	ADJ	Acc	true negative
Posthomerica	4058	1	647	Achilles	Penthesilea	δῶρα	δῶρον	FALSE	true negative		δῶρα	δῶρον	NOUN	Acc	true negative
Posthomerica	4058	1	647	Achilles	Penthesilea	παρά	παρά	FALSE	true negative		παρά	παρά	ADP		true negative
Posthomerica	4058	1	647	Achilles	Penthesilea	Πριάμοιο	Πριάμοιον	FALSE	true negative		Πριάμοιο	πρίαμος	NOUN	Gen	true negative
Posthomerica	4058	1	647	Achilles	Penthesilea	γέροντος	γέρων	FALSE	true negative		γέροντος	γέρων	NOUN	Gen	true negative
Posthomerica	4058	1	648	Achilles	Penthesilea	κτείνασʼ	κτείνω	FALSE	true negative		κτείνασʼ	κτείνασʼ	PUNCT		true negative
Posthomerica	4058	1	648	Achilles	Penthesilea	Ἀργείους	Ἀργεῖος	FALSE	true negative		Ἀργείους	ἀργεῖος	ADJ	Acc	true negative
Posthomerica	4058	1	648	Achilles	Penthesilea	ἀλλʼ	ἀλλʼ	FALSE	true negative		ἀλλʼ	ἀλλʼ	PUNCT		true negative
Posthomerica	4058	1	648	Achilles	Penthesilea	οὐ	οὐ	FALSE	true negative		οὐ	οὐ	ADV		true negative
Posthomerica	4058	1	648	Achilles	Penthesilea	τόδε	ὅδε	FALSE	true negative		τόδε	ὅδε	DET	Acc	true negative
Posthomerica	4058	1	648	Achilles	Penthesilea	σοίγε	σύγος	FALSE	true negative		σοίγε	σοίγε	PRON	Dat	true negative
Posthomerica	4058	1	648	Achilles	Penthesilea	νόημα	νόημα	FALSE	true negative		νόημα	νόημα	NOUN	Acc	true negative
Posthomerica	4058	1	649	Achilles	Penthesilea	ἀθάνατοι	ἀθάνατος	FALSE	true negative		ἀθάνατοι	ἀθάνατος	ADJ	Nom	true negative
Posthomerica	4058	1	649	Achilles	Penthesilea	ἐτέλεσσαν	τελέω	FALSE	true negative		ἐτέλεσσαν	ἐτέλεσσαν	VERB		true negative
Posthomerica	4058	1	649	Achilles	Penthesilea	ἐπεὶ	ἐπεί	FALSE	true negative		ἐπεὶ	ἐπεί	CCONJ		true negative
Posthomerica	4058	1	649	Achilles	Penthesilea	μέγα	μέγας	FALSE	true negative		μέγα	μέγας	ADJ	Acc	true negative
Posthomerica	4058	1	649	Achilles	Penthesilea	φέρτατοί	φέρτατος	FALSE	true negative		φέρτατοί	φέρτατοί	ADJ	Nom	true negative
Posthomerica	4058	1	649	Achilles	Penthesilea	εἰμεν	εἰμί	FALSE	true negative		εἰμεν	εἰμί	AUX		true negative
Posthomerica	4058	1	650	Achilles	Penthesilea	ἡρώων	ἥρως	FALSE	true negative		ἡρώων	ἥρως	NOUN	Gen	true negative
Posthomerica	4058	1	650	Achilles	Penthesilea	Δαναοῖσι	Δαναός	FALSE	true negative		Δαναοῖσι	δαναοί	NOUN	Dat	true negative
Posthomerica	4058	1	650	Achilles	Penthesilea	φάος	φάος	FALSE	true negative		φάος	φάος	NOUN	Nom	true negative
Posthomerica	4058	1	650	Achilles	Penthesilea	μέγα	μέγας	FALSE	true negative		μέγα	μέγας	ADJ	Nom	true negative
Posthomerica	4058	1	650	Achilles	Penthesilea	Τρωσὶ	Τρωΐ	FALSE	true negative		Τρωσὶ	τρώς	NOUN	Dat	true negative
Posthomerica	4058	1	650	Achilles	Penthesilea	δὲ	δέ	FALSE	true negative		δὲ	δέ	ADV		true negative
Posthomerica	4058	1	650	Achilles	Penthesilea	πῆμα	πῆμα	FALSE	true negative		πῆμα	πῆμα	NOUN	Nom	true negative
Posthomerica	4058	1	651	Achilles	Penthesilea	ἠδὲ	ἤδε	FALSE	true negative		ἠδὲ	ἠδέ	CCONJ		true negative
Posthomerica	4058	1	651	Achilles	Penthesilea	σοὶ	σύ	FALSE	true negative		σοὶ	σύ	PRON	Dat	true negative
Posthomerica	4058	1	651	Achilles	Penthesilea	αἰνομόρῳ	αἰνομόρος	FALSE	true negative		αἰνομόρῳ	αἰνομόρῳ	ADJ	Dat	true negative
Posthomerica	4058	1	651	Achilles	Penthesilea	ἐπειή	ἐπειή	FALSE	true negative		ἐπειή	ἐπειή	ADV		true negative
Posthomerica	4058	1	651	Achilles	Penthesilea	νύ	νύ	FALSE	true negative		νύ	νῦν	ADV		true negative
Posthomerica	4058	1	651	Achilles	Penthesilea	σε	σύ	FALSE	true negative		σε	σύ	PRON	Acc	true negative
Posthomerica	4058	1	651	Achilles	Penthesilea	Κῆρες	Κήρ	FALSE	true negative		Κῆρες	κήρ	NOUN	Nom	true negative
Posthomerica	4058	1	651	Achilles	Penthesilea	ἐρεμναὶ	ἐερεμνή	FALSE	true negative		ἐρεμναὶ	ἐρεμναὶ	ADJ	Nom	true negative
Posthomerica	4058	1	652	Achilles	Penthesilea	καὶ	καί	FALSE	true negative		καὶ	καί	CCONJ		true negative
Posthomerica	4058	1	652	Achilles	Penthesilea	νόος	νόος	FALSE	true negative		νόος	νόος	NOUN	Nom	true negative
Posthomerica	4058	1	652	Achilles	Penthesilea	ἐξορόθυνε	ἐξοροθύνω	FALSE	true negative		ἐξορόθυνε	ἐξορόθυνε	VERB		true negative
Posthomerica	4058	1	652	Achilles	Penthesilea	γυναικῶν	γυνή	FALSE	true negative		γυναικῶν	γυνή	NOUN	Gen	true negative
Posthomerica	4058	1	652	Achilles	Penthesilea	ἔργα	ἔργον	FALSE	true negative		ἔργα	ἔργον	NOUN	Acc	true negative
Posthomerica	4058	1	652	Achilles	Penthesilea	λιποῦσαν	λιπόω	FALSE	true negative		λιποῦσαν	λιποῦσαν	VERB	Acc	true negative
Posthomerica	4058	1	653	Achilles	Penthesilea	βήμεναι	βημέω	FALSE	true negative		βήμεναι	βήμεναι	VERB		true negative
Posthomerica	4058	1	653	Achilles	Penthesilea	ἐς	εἰς	FALSE	true negative		ἐς	εἰς	ADP		true negative
Posthomerica	4058	1	653	Achilles	Penthesilea	πόλεμον	πόλεμος	FALSE	true negative		πόλεμον	πόλεμος	NOUN	Acc	true negative
Posthomerica	4058	1	653	Achilles	Penthesilea	τόν	ὁ	FALSE	true negative		τόν	ὁ	PRON	Acc	true negative
Posthomerica	4058	1	653	Achilles	Penthesilea	περ	πέρ	FALSE	true negative		περ	πέρ	ADV		true negative
Posthomerica	4058	1	653	Achilles	Penthesilea	τρομέουσι	τρομάω	FALSE	true negative		τρομέουσι	τρομέω	VERB		true negative
Posthomerica	4058	1	653	Achilles	Penthesilea	καὶ	καί	FALSE	true negative		καὶ	καί	CCONJ		true negative
Posthomerica	4058	1	653	Achilles	Penthesilea	ἄνδρες	ἀνήρ	FALSE	true negative		ἄνδρες	ἀνήρ	NOUN	Nom	true negative
Posthomerica	4059	1	723	Thersites	Achilles	ὦ	ὦ	FALSE	true negative		ὦ	ὦ	INTJ		true negative
Posthomerica	4059	1	723	Thersites	Achilles	Ἀχιλεῦ	Ἀχιλεύς	TRUE	true positive		Ἀχιλεῦ	ἀχιλλεύς	NOUN	Voc	true positive
Posthomerica	4059	1	723	Thersites	Achilles	φρένας	φρήν	FALSE	true negative		φρένας	φρήν	NOUN	Acc	true negative
Posthomerica	4059	1	723	Thersites	Achilles	αἰνέ	αἰνέω	FALSE	true negative		αἰνέ	αἰνές	VERB		true negative
Posthomerica	4059	1	723	Thersites	Achilles	τίη	τία	FALSE	true negative		τίη	τίη	PRON		true negative
Posthomerica	4059	1	723	Thersites	Achilles	νύ	νύ	FALSE	true negative		νύ	νῦν	ADV		true negative
Posthomerica	4059	1	723	Thersites	Achilles	σευ	σύ	FALSE	true negative		σευ	σύ	PRON	Gen	true negative
Posthomerica	4059	1	723	Thersites	Achilles	ἤπαφε	ἀπάφω	FALSE	true negative		ἤπαφε	ἤπαφε	VERB		true negative
Posthomerica	4059	1	723	Thersites	Achilles	δαίμων	δαίμων	FALSE	true negative		δαίμων	δαίμων	NOUN	Nom	true negative
Posthomerica	4059	1	724	Thersites	Achilles	θυμὸν	θυμός	FALSE	true negative		θυμὸν	θυμός	NOUN	Acc	true negative
Posthomerica	4059	1	724	Thersites	Achilles	ἐνὶ	εἷς	FALSE	true negative		ἐνὶ	ἐν	ADP		true negative
Posthomerica	4059	1	724	Thersites	Achilles	στέρνοισιν	στέρνον	FALSE	true negative		στέρνοισιν	στέρνοισιν	NOUN	Dat	true negative
Posthomerica	4059	1	724	Thersites	Achilles	Ἀμαζόνος	Ἀμαζών	FALSE	true negative		Ἀμαζόνος	Ἀμαζών	NOUN	Gen	true negative
Posthomerica	4059	1	724	Thersites	Achilles	εἵνεκα	ἕνεκα	FALSE	true negative		εἵνεκα	ἕνεκα	ADP		true negative
Posthomerica	4059	1	724	Thersites	Achilles	λυγρῆς	λυγρή	FALSE	true negative		λυγρῆς	λυγρός	ADJ	Gen	true negative
Posthomerica	4059	1	725	Thersites	Achilles	ἣ	ὁ	FALSE	true negative		ἣ	ὅς	PRON	Nom	true negative
Posthomerica	4059	1	725	Thersites	Achilles	νῶιν	νῷος	FALSE	true negative		νῶιν	νῶιν	PRON	Dat	true negative
Posthomerica	4059	1	725	Thersites	Achilles	κακὰ	κακός	FALSE	true negative		κακὰ	κακός	ADJ	Acc	true negative
Posthomerica	4059	1	725	Thersites	Achilles	πολλὰ	πολύς	FALSE	true negative		πολλὰ	πολύς	ADJ	Acc	true negative
Posthomerica	4059	1	725	Thersites	Achilles	λιλαίετο	λιλαίω	FALSE	true negative		λιλαίετο	λιλαίομαι	VERB		true negative
Posthomerica	4059	1	725	Thersites	Achilles	μητίσασθαι	μητίζω	FALSE	true negative		μητίσασθαι	μητίομαι	VERB		true negative
Posthomerica	4059	1	726	Thersites	Achilles	τῆς	ὁ	FALSE	true negative		τῆς	ὁ	PRON	Gen	true negative
Posthomerica	4059	1	726	Thersites	Achilles	τοι	σύ	FALSE	true negative		τοι	σύ	PRON	Dat	true negative
Posthomerica	4059	1	726	Thersites	Achilles	ἐνὶ	εἷς	FALSE	true negative		ἐνὶ	ἐν	ADP		true negative
Posthomerica	4059	1	726	Thersites	Achilles	φρεσὶ	φρής	FALSE	true negative		φρεσὶ	φρήν	NOUN	Dat	true negative
Posthomerica	4059	1	726	Thersites	Achilles	σῇσι	σός	FALSE	true negative		σῇσι	σός	ADJ	Dat	true negative
Posthomerica	4059	1	726	Thersites	Achilles	γυναιμανές	γυναιμών	FALSE	true negative		γυναιμανές	γυναιμανές	NOUN	Voc	false positive
Posthomerica	4059	1	726	Thersites	Achilles	ἦτορ	ὅστις	FALSE	true negative		ἦτορ	ἦτορ	NOUN	Nom	true negative
Posthomerica	4059	1	726	Thersites	Achilles	ἔχουτι	ἔχω	FALSE	true negative		ἔχουτι	ἔχουτι	NOUN	Dat	true negative
Posthomerica	4059	1	727	Thersites	Achilles	μέμβλεται	μβλλέω	FALSE	true negative		μέμβλεται	μέμβλω	VERB		true negative
Posthomerica	4059	1	727	Thersites	Achilles	ὡς	ὡς	FALSE	true negative		ὡς	ὡς	ADV		true negative
Posthomerica	4059	1	727	Thersites	Achilles	ἀλόχοιο	ἄλοχος	FALSE	true negative		ἀλόχοιο	ἄλοχος	NOUN	Gen	true negative
Posthomerica	4059	1	727	Thersites	Achilles	πολύφρονος	πολύφρονος	FALSE	true negative		πολύφρονος	πολύφρων	ADJ	Gen	true negative
Posthomerica	4059	1	727	Thersites	Achilles	ἥν	ὅς	FALSE	true negative		ἥν	ὅς	AUX		true negative
Posthomerica	4059	1	727	Thersites	Achilles	τʼ	τʼ	FALSE	true negative		τʼ	τʼ	PUNCT		true negative
Posthomerica	4059	1	727	Thersites	Achilles	ἐπὶ	ἐπί	FALSE	true negative		ἐπὶ	ἐπί	ADP		true negative
Posthomerica	4059	1	727	Thersites	Achilles	ἕδνοις	ἕδνος	FALSE	true negative		ἕδνοις	ἕδνον	NOUN	Dat	true negative
Posthomerica	4059	1	728	Thersites	Achilles	κουριδίην	κουρίδιος	FALSE	true negative		κουριδίην	κουρίδιος	ADJ	Acc	true negative
Posthomerica	4059	1	728	Thersites	Achilles	μνήστευσας	μνηστεύω	FALSE	true negative		μνήστευσας	μνήστευω	VERB	Nom	true negative
Posthomerica	4059	1	728	Thersites	Achilles	ἐελδόμενος	ἐέλδω	FALSE	true negative		ἐελδόμενος	ἐέλδομαι	VERB	Nom	true negative
Posthomerica	4059	1	728	Thersites	Achilles	γαμέεσθαι	γαμέω	FALSE	true negative		γαμέεσθαι	γαμέω	VERB		true negative
Posthomerica	4059	1	729	Thersites	Achilles	ὥς	ὡς	FALSE	true negative		ὥς	ὡς	ADV		true negative
Posthomerica	4059	1	729	Thersites	Achilles	σʼ	σύ	FALSE	true negative		σʼ	σʼ	PUNCT		true negative
Posthomerica	4059	1	729	Thersites	Achilles	ὄφελον	ὄφελον	FALSE	true negative		ὄφελον	ὀφείλω	VERB		true negative
Posthomerica	4059	1	729	Thersites	Achilles	κατὰ	κατά	FALSE	true negative		κατὰ	κατά	ADP		true negative
Posthomerica	4059	1	729	Thersites	Achilles	δῆριν	δῆρις	FALSE	true negative		δῆριν	δῆρις	NOUN	Acc	true negative
Posthomerica	4059	1	729	Thersites	Achilles	ὑποφθαμένη	ὑπόπτω	FALSE	true negative		ὑποφθαμένη	ὑποφέθομαι	VERB	Nom	true negative
Posthomerica	4059	1	729	Thersites	Achilles	βάλε	βάλλω	FALSE	true negative		βάλε	βάλλω	VERB		true negative
Posthomerica	4059	1	729	Thersites	Achilles	δουρί	δουρί	FALSE	true negative		δουρί	δόρυ	NOUN	Dat	true negative
Posthomerica	4059	1	730	Thersites	Achilles	οὕνεκα	οὕνεκα	FALSE	true negative		οὕνεκα	οὕνεκα	SCONJ		true negative
Posthomerica	4059	1	730	Thersites	Achilles	θηλυτέρῃσιν	θηλυτέρασιος	FALSE	true negative		θηλυτέρῃσιν	θηλότερυς	ADJ	Dat	true negative
Posthomerica	4059	1	730	Thersites	Achilles	ἄδην	ἄδη	FALSE	true negative		ἄδην	ἄδην	ADV		true negative
Posthomerica	4059	1	730	Thersites	Achilles	ἐπιτέρπεαι	ἐπιτερπέω	FALSE	true negative		ἐπιτέρπεαι	ἐπιτέρπω	VERB		true negative
Posthomerica	4059	1	730	Thersites	Achilles	ἦτορ	ἀτόρ	FALSE	true negative		ἦτορ	ἦτορ	NOUN	Nom	true negative
Posthomerica	4059	1	731	Thersites	Achilles	οὐδέ	οὐδέ	FALSE	true negative		οὐδέ	οὐδέ	CCONJ		true negative
Posthomerica	4059	1	731	Thersites	Achilles	νύ	νύ	FALSE	true negative		νύ	νῦν	ADV		true negative
Posthomerica	4059	1	731	Thersites	Achilles	σοί	σύ	FALSE	true negative		σοί	σύ	PRON	Dat	true negative
Posthomerica	4059	1	731	Thersites	Achilles	τι	τὶς	FALSE	true negative		τι	τις	PRON	Nom	true negative
Posthomerica	4059	1	731	Thersites	Achilles	μέμηλεν	μαμβάνω	FALSE	true negative		μέμηλεν	μέλω	VERB		true negative
Posthomerica	4059	1	731	Thersites	Achilles	ἐνὶ	εἷς	FALSE	true negative		ἐνὶ	ἐν	ADP		true negative
Posthomerica	4059	1	731	Thersites	Achilles	φρεσὶν	φρήν	FALSE	true negative		φρεσὶν	φρήν	NOUN	Dat	true negative
Posthomerica	4059	1	731	Thersites	Achilles	οὐλομένῃσιν	οὐλομέω	FALSE	true negative		οὐλομένῃσιν	οὐλομένῃσιν	ADJ	Dat	true negative
Posthomerica	4059	1	732	Thersites	Achilles	ἀμθʼ	ἀμθʼ	FALSE	true negative		ἀμθʼ	ἀμθʼ	PUNCT		true negative
Posthomerica	4059	1	732	Thersites	Achilles	ἀρετῆς	ἀρετή	FALSE	true negative		ἀρετῆς	ἀρετή	NOUN	Gen	true negative
Posthomerica	4059	1	732	Thersites	Achilles	κλυτὸν	κλυτός	FALSE	true negative		κλυτὸν	κλυτός	ADJ	Acc	true negative
Posthomerica	4059	1	732	Thersites	Achilles	ἔργου	ἔργον	FALSE	true negative		ἔργου	ἔργον	NOUN	Gen	true negative
Posthomerica	4059	1	732	Thersites	Achilles	ἐπὴν	ἐπήν	FALSE	true negative		ἐπὴν	ἐπήν	SCONJ		true negative
Posthomerica	4059	1	732	Thersites	Achilles	ἐσίδησθα	σιδάω	FALSE	true negative		ἐσίδησθα	ἐσίδησθα	VERB		true negative
Posthomerica	4059	1	732	Thersites	Achilles	γυναῖκα	γυνή	FALSE	true negative		γυναῖκα	γυνή	NOUN	Acc	true negative
Posthomerica	4059	1	733	Thersites	Achilles	σχέτλιε	σχέτλιος	TRUE	true positive		σχέτλιε	σχέτλιος	ADJ	Voc	true positive
Posthomerica	4059	1	733	Thersites	Achilles	ποῦ	ποῦ	FALSE	true negative		ποῦ	ποῦ	ADV		true negative
Posthomerica	4059	1	733	Thersites	Achilles	νύ	νύ	FALSE	true negative		νύ	νῦν	ADV		true negative
Posthomerica	4059	1	733	Thersites	Achilles	τοί	σύ	FALSE	true negative		τοί	σύ	PRON	Dat	true negative
Posthomerica	4059	1	733	Thersites	Achilles	ἐστιν	εἰμί	FALSE	true negative		ἐστιν	εἰμί	AUX		true negative
Posthomerica	4059	1	733	Thersites	Achilles	ἐῢ	ἐῢ	FALSE	true negative		ἐῢ	εὖ	ADV		true negative
Posthomerica	4059	1	733	Thersites	Achilles	σθένος	σθένος	FALSE	true negative		σθένος	σθένος	NOUN	Nom	true negative
Posthomerica	4059	1	733	Thersites	Achilles	ἠδὲ	ὅσδις	FALSE	true negative		ἠδὲ	ἠδέ	CCONJ		true negative
Posthomerica	4059	1	733	Thersites	Achilles	νόημα	νόημα	FALSE	true negative		νόημα	νόημα	NOUN	Nom	true negative
Posthomerica	4059	1	734	Thersites	Achilles	πῇ	πᾶ	FALSE	true negative		πῇ	πῆ	PRON		true negative
Posthomerica	4059	1	734	Thersites	Achilles	δὲ	δέ	FALSE	true negative		δὲ	δέ	PART		true negative
Posthomerica	4059	1	734	Thersites	Achilles	βίη	βία	FALSE	true negative		βίη	βία	NOUN	Nom	true negative
Posthomerica	4059	1	734	Thersites	Achilles	βασιλῆος	βασιλή	FALSE	true negative		βασιλῆος	βασιλεύς	NOUN	Gen	true negative
Posthomerica	4059	1	734	Thersites	Achilles	ἀμύμονος	ἀμύμωνος	FALSE	true negative		ἀμύμονος	ἀμύμων	ADJ	Gen	true negative
Posthomerica	4059	1	734	Thersites	Achilles	οὐδέ	οὐδέ	FALSE	true negative		οὐδέ	οὐδέ	CCONJ		true negative
Posthomerica	4059	1	734	Thersites	Achilles	τι	τὶς	FALSE	true negative		τι	τις	PRON	Acc	true negative
Posthomerica	4059	1	734	Thersites	Achilles	οἶαθα	οἷος	FALSE	true negative		οἶαθα	οἶαθα	VERB		true negative
Posthomerica	4059	1	735	Thersites	Achilles	ὅσσον	ὅσος	FALSE	true negative		ὅσσον	ὅσος	ADJ	Nom	true negative
Posthomerica	4059	1	735	Thersites	Achilles	ἄχος	ἄχος	FALSE	true negative		ἄχος	ἄχος	NOUN	Nom	true negative
Posthomerica	4059	1	735	Thersites	Achilles	Τρώεσσι	Τρώς	FALSE	true negative		Τρώεσσι	τρώς	NOUN	Dat	true negative
Posthomerica	4059	1	735	Thersites	Achilles	γυναιμανέουσι	γυναιμανέω	FALSE	true negative		γυναιμανέουσι	γυναιμανέων	NOUN	Dat	true negative
Posthomerica	4059	1	735	Thersites	Achilles	τέτυκται	τύω	FALSE	true negative		τέτυκται	τεύχω	VERB		true negative
Posthomerica	4059	1	736	Thersites	Achilles	οὐ	οὐ	FALSE	true negative		οὐ	οὐ	ADV		true negative
Posthomerica	4059	1	736	Thersites	Achilles	γὰρ	γάρ	FALSE	true negative		γὰρ	γάρ	ADV		true negative
Posthomerica	4059	1	736	Thersites	Achilles	τερπωλῆς	τερπωλός	FALSE	true negative		τερπωλῆς	τερπωλῆς	NOUN	Nom	true negative
Posthomerica	4059	1	736	Thersites	Achilles	ὀλοώτερον	ὀλοῦτερος	FALSE	true negative		ὀλοώτερον	ὀλοώς	ADJ	Acc	true negative
Posthomerica	4059	1	736	Thersites	Achilles	ἄλλο	ἄλλος	FALSE	true negative		ἄλλο	ἄλλος	DET	Acc	true negative
Posthomerica	4059	1	736	Thersites	Achilles	βροτοῖσιν	βροτοίς	FALSE	true negative		βροτοῖσιν	βροτός	NOUN	Dat	true negative
Posthomerica	4059	1	737	Thersites	Achilles	ἐς	εἰς	FALSE	true negative		ἐς	εἰς	ADP		true negative
Posthomerica	4059	1	737	Thersites	Achilles	λέχος	λέχος	FALSE	true negative		λέχος	λέχος	NOUN	Acc	true negative
Posthomerica	4059	1	737	Thersites	Achilles	ἱεμένης	οἶμα	FALSE	true negative		ἱεμένης	ἱεμένης	VERB	Gen	true negative
Posthomerica	4059	1	737	Thersites	Achilles	ἥ	ὁ	FALSE	true negative		ἥ	ὅς	CCONJ		true negative
Posthomerica	4059	1	737	Thersites	Achilles	τʼ	τʼ	FALSE	true negative		τʼ	τʼ	PUNCT		true negative
Posthomerica	4059	1	737	Thersites	Achilles	ἄφρονα	ἄφρων	FALSE	true negative		ἄφρονα	ἄφρων	ADJ	Acc	true negative
Posthomerica	4059	1	737	Thersites	Achilles	φῶτα	φῶς	FALSE	true negative		φῶτα	φώς	NOUN	Acc	true negative
Posthomerica	4059	1	737	Thersites	Achilles	τίθησι	τίθημι	FALSE	true negative		τίθησι	τίθημι	VERB		true negative
Posthomerica	4059	1	738	Thersites	Achilles	καὶ	καί	FALSE	true negative		καὶ	καί	ADV		true negative
Posthomerica	4059	1	738	Thersites	Achilles	πινυτόν	πίνυτος	FALSE	true negative		πινυτόν	πινυτος	ADJ	Acc	true negative
Posthomerica	4059	1	738	Thersites	Achilles	περ	πέρ	FALSE	true negative		περ	πέρ	PART		true negative
Posthomerica	4059	1	738	Thersites	Achilles	ἐόντα	εἰμί	FALSE	true negative		ἐόντα	εἰμί	AUX	Acc	true negative
Posthomerica	4059	1	738	Thersites	Achilles	πόνῳ	πόνος	FALSE	true negative		πόνῳ	πόνος	NOUN	Dat	true negative
Posthomerica	4059	1	738	Thersites	Achilles	δʼ	δʼ	FALSE	true negative		δʼ	δʼ	PUNCT		true negative
Posthomerica	4059	1	738	Thersites	Achilles	ἄρα	ἆρα	FALSE	true negative		ἄρα	ἄρα	PART		true negative
Posthomerica	4059	1	738	Thersites	Achilles	κῦδος	κῦδος	FALSE	true negative		κῦδος	κῦδος	NOUN	Acc	true negative
Posthomerica	4059	1	738	Thersites	Achilles	ὀπηδεῖ	ὀπαδάω	FALSE	true negative		ὀπηδεῖ	ὀπαδέω	VERB		true negative
Posthomerica	4059	1	739	Thersites	Achilles	ἀνδρὶ	ἀνήρ	FALSE	true negative		ἀνδρὶ	ἀνήρ	NOUN	Dat	true negative
Posthomerica	4059	1	739	Thersites	Achilles	γὰρ	γάρ	FALSE	true negative		γὰρ	γάρ	ADV		true negative
Posthomerica	4059	1	739	Thersites	Achilles	αἰχμητῇ	αἰχμητής	FALSE	true negative		αἰχμητῇ	αἰχμητής	NOUN	Dat	true negative
Posthomerica	4059	1	739	Thersites	Achilles	νίκης	νίκη	FALSE	true negative		νίκης	νίκη	NOUN	Gen	true negative
Posthomerica	4059	1	739	Thersites	Achilles	κλέος	κλέος	FALSE	true negative		κλέος	κλέος	NOUN	Nom	true negative
Posthomerica	4059	1	739	Thersites	Achilles	ἔργα	ἔργον	FALSE	true negative		ἔργα	ἔργον	NOUN	Nom	true negative
Posthomerica	4059	1	739	Thersites	Achilles	τʼ	τʼ	FALSE	true negative		τʼ	τʼ	PUNCT		true negative
Posthomerica	4059	1	739	Thersites	Achilles	Ἄρηος	Ἄρης	FALSE	true negative		Ἄρηος	ἄρης	NOUN	Gen	true negative
Posthomerica	4059	1	740	Thersites	Achilles	τερπνά	τερπνάω	FALSE	true negative		τερπνά	τερπνός	ADJ	Acc	true negative
Posthomerica	4059	1	740	Thersites	Achilles	φυγοπτολέμῳ	φυγοπτόλεμος	FALSE	true negative		φυγοπτολέμῳ	φυγοπτολέμῳ	ADJ	Dat	true negative
Posthomerica	4059	1	740	Thersites	Achilles	δὲ	δέ	FALSE	true negative		δὲ	δέ	PART		true negative
Posthomerica	4059	1	740	Thersites	Achilles	γυναικῶν	γυνή	FALSE	true negative		γυναικῶν	γυνή	NOUN	Gen	true negative
Posthomerica	4059	1	740	Thersites	Achilles	εὔαδεν	ὁράω	FALSE	true negative		εὔαδεν	ἁνδάνω	VERB		true negative
Posthomerica	4059	1	740	Thersites	Achilles	εὐνή	εὐνή	FALSE	true negative		εὐνή	εὐνή	NOUN	Nom	true negative
